txn_id,nameOrig,nameDest,type,amount,txn_datetime,merchant_category,region_name,flag_structuring,flag_outlier,risk_score
216686,C38189324,C1293023821,CASH_IN,650560.31,2026-01-13 12:15:28.0000000,Cash Deposit,Bangalore,0,1,Medium
216725,C1638970953,M1433114714,PAYMENT,56506.15,2026-01-13 17:11:27.0000000,Online Payment,Chennai,0,1,Medium
216763,C109000141,M1568227399,PAYMENT,50614.15,2026-01-04 22:14:19.0000000,Online Payment,Pune,0,1,Medium
216867,C326683467,M571376634,PAYMENT,82421.12,2026-01-11 11:24:49.0000000,Online Payment,Chennai,0,1,Medium
217202,C807752858,C519600503,DEBIT,56054.37,2026-01-16 15:52:45.0000000,Wire Transfer,Pune,0,1,Medium
217240,C98318521,M1633514285,PAYMENT,58910.27,2026-01-11 10:04:01.0000000,Online Payment,Ahmedabad,0,1,Medium
217491,C501516650,C1238735674,CASH_IN,581450.31,2026-01-07 14:59:42.0000000,Cash Deposit,Pune,0,1,Medium
217519,C1501442765,C2017118277,TRANSFER,7152223.00,2026-01-14 17:51:24.0000000,Wire Transfer,Kolkata,0,1,Medium
217766,C612626419,C1143992171,CASH_IN,821281.88,2026-01-01 12:48:50.0000000,Cash Deposit,Chennai,0,1,Medium
218233,C1182485051,C1598454946,CASH_IN,627541.19,2026-01-06 16:16:30.0000000,Cash Deposit,Delhi,0,1,Medium
218424,C1059271812,M1069116309,PAYMENT,52871.15,2026-01-10 11:31:09.0000000,Online Payment,Delhi,0,1,Medium
218497,C1603872740,M341880672,PAYMENT,53221.69,2026-01-06 11:33:49.0000000,Online Payment,Kolkata,0,1,Medium
218499,C438869359,M2080401342,PAYMENT,62437.71,2026-01-06 14:02:51.0000000,Online Payment,Pune,0,1,Medium
218649,C1097570087,C326534250,CASH_IN,614118.50,2026-01-11 18:27:42.0000000,Cash Deposit,Mumbai,0,1,Medium
218686,C4081990,M1182396404,PAYMENT,87656.56,2026-01-14 10:08:04.0000000,Online Payment,Delhi,0,1,Medium
218687,C1888899996,M1774011101,PAYMENT,55008.53,2026-01-08 18:10:48.0000000,Online Payment,Bangalore,0,1,Medium
218745,C1380456420,M683336782,PAYMENT,64300.23,2026-01-06 14:54:26.0000000,Online Payment,Kolkata,0,1,Medium
218816,C865571307,M629982833,PAYMENT,53077.37,2026-01-11 12:41:31.0000000,Online Payment,Hyderabad,0,1,Medium
219474,C1877901393,M527703671,PAYMENT,57366.60,2026-01-13 09:48:10.0000000,Online Payment,Delhi,0,1,Medium
219510,C739909553,C1389285882,TRANSFER,5139432.50,2026-01-14 10:37:27.0000000,Wire Transfer,Ahmedabad,0,1,Medium
219619,C807984615,C715532985,TRANSFER,6168495.50,2026-01-14 15:27:49.0000000,Wire Transfer,Delhi,0,1,Medium
219625,C1237683023,M1049930533,PAYMENT,75838.70,2026-01-23 16:16:10.0000000,Online Payment,Mumbai,0,1,Medium
219682,C3294236,M489906629,PAYMENT,88054.77,2026-01-17 17:19:49.0000000,Online Payment,Chennai,0,1,Medium
219735,C423206165,C1287881802,TRANSFER,4836893.00,2026-01-15 18:44:38.0000000,Wire Transfer,Delhi,0,1,Medium
219955,C1320216765,M1504361660,PAYMENT,56477.82,2026-01-14 12:15:57.0000000,Online Payment,Ahmedabad,0,1,Medium
220043,C1323137843,C1936765658,TRANSFER,4631791.00,2026-01-16 09:54:05.0000000,Wire Transfer,Bangalore,0,1,Medium
220424,C1334017126,M160706570,PAYMENT,71737.71,2026-01-21 12:30:37.0000000,Online Payment,Ahmedabad,0,1,Medium
220526,C1003858303,M372174612,PAYMENT,57253.82,2026-01-16 18:35:23.0000000,Online Payment,Chennai,0,1,Medium
220530,C1787772921,M1101308220,PAYMENT,50590.08,2026-01-02 11:08:46.0000000,Online Payment,Pune,0,1,Medium
220804,C1112881005,C1272215083,CASH_IN,562459.94,2026-01-17 14:46:07.0000000,Cash Deposit,Hyderabad,0,1,Medium
220857,C1176904509,C1606546362,CASH_IN,556665.88,2026-01-07 17:07:50.0000000,Cash Deposit,Bangalore,0,1,Medium
220925,C1187285779,C617545150,CASH_IN,737486.44,2026-01-14 16:51:58.0000000,Cash Deposit,Hyderabad,0,1,Medium
221081,C1744642310,C1673501963,TRANSFER,9430604.00,2026-01-16 15:54:40.0000000,Wire Transfer,Pune,0,1,Medium
221091,C1751791171,C1631535256,TRANSFER,7206381.50,2026-01-12 22:51:55.0000000,Wire Transfer,Ahmedabad,0,1,Medium
221124,C1913290107,C1090819384,CASH_IN,564039.19,2026-01-24 19:13:46.0000000,Cash Deposit,Mumbai,0,1,Medium
221381,C1119155672,M1582639152,PAYMENT,52196.48,2026-01-13 09:08:12.0000000,Online Payment,Kolkata,0,1,Medium
221447,C1713771294,M1127115280,PAYMENT,68408.77,2026-01-09 16:50:46.0000000,Online Payment,Ahmedabad,0,1,Medium
221474,C1825406739,C1043233019,CASH_IN,836302.56,2026-01-08 17:57:12.0000000,Cash Deposit,Delhi,0,1,Medium
221624,C1467910253,M1811960139,PAYMENT,65227.07,2026-01-06 14:19:20.0000000,Online Payment,Chennai,0,1,Medium
221738,C920526032,C904075137,TRANSFER,4461834.50,2026-01-15 14:07:02.0000000,Wire Transfer,Hyderabad,0,1,Medium
221790,C1926236505,C416974260,CASH_IN,631236.06,2026-01-11 17:55:15.0000000,Wire Transfer,Hyderabad,0,1,Medium
221862,C1177623814,C1426317832,CASH_IN,548539.94,2026-01-01 17:49:29.0000000,Cash Deposit,Hyderabad,0,1,Medium
222076,C1676862705,M404258291,PAYMENT,92654.57,2026-01-15 13:05:48.0000000,Online Payment,Bangalore,0,1,Medium
222124,C1188692228,C1221597896,DEBIT,83453.16,2026-01-17 09:54:02.0000000,Retail Debit,Hyderabad,0,1,Medium
222146,C1057045138,C1307784396,CASH_IN,596499.19,2026-01-24 12:54:13.0000000,Cash Deposit,Delhi,0,1,Medium
222290,C1234810311,M1176567304,PAYMENT,64808.85,2026-01-14 15:45:39.0000000,Online Payment,Ahmedabad,0,1,Medium
222365,C473452065,M1132358261,PAYMENT,51807.71,2026-01-12 22:53:44.0000000,Online Payment,Bangalore,0,1,Medium
222615,C1130074022,M763612211,PAYMENT,70601.43,2026-01-10 16:33:12.0000000,Online Payment,Delhi,0,1,Medium
222675,C200985983,C1149847833,CASH_IN,565633.50,2026-01-08 14:32:48.0000000,Cash Deposit,Delhi,0,1,Medium
222702,C689693248,C2059240998,CASH_IN,591054.13,2026-01-08 12:33:47.0000000,Cash Deposit,Mumbai,0,1,Medium
222717,C22200714,M1795043720,PAYMENT,52386.85,2026-01-17 14:31:24.0000000,Online Payment,Mumbai,0,1,Medium
223317,C1067064646,C633083677,CASH_IN,554425.75,2026-01-08 17:16:07.0000000,Cash Deposit,Kolkata,0,1,Medium
223396,C1179053928,C720103842,TRANSFER,9051892.00,2026-01-13 16:51:59.0000000,Wire Transfer,Chennai,0,1,Medium
223451,C1943649659,M1947233369,PAYMENT,55898.21,2026-01-17 20:23:05.0000000,Online Payment,Mumbai,0,1,Medium
223454,C768414287,M1715899470,PAYMENT,58862.78,2026-01-06 17:07:58.0000000,Online Payment,Ahmedabad,0,1,Medium
223513,C472284085,M1730625603,PAYMENT,63448.33,2026-01-18 00:26:45.0000000,Online Payment,Bangalore,0,1,Medium
223548,C1545201844,M1172612922,PAYMENT,52684.90,2026-01-11 11:33:55.0000000,Online Payment,Hyderabad,0,1,Medium
223577,C808970812,M961707995,PAYMENT,61484.37,2026-01-11 12:00:54.0000000,Online Payment,Ahmedabad,0,1,Medium
223602,C320852064,M1417610791,PAYMENT,63746.80,2026-01-11 11:29:33.0000000,Online Payment,Mumbai,0,1,Medium
223665,C1141653234,M1634439004,PAYMENT,52017.82,2026-01-06 13:57:18.0000000,Online Payment,Kolkata,0,1,Medium
223719,C1777224505,C815018570,TRANSFER,5708196.50,2026-01-13 16:29:39.0000000,Wire Transfer,Chennai,0,1,Medium
223745,C585646880,C711890386,CASH_IN,688187.13,2026-01-01 16:20:36.0000000,Cash Deposit,Pune,0,1,Medium
223824,C581277735,M891339603,PAYMENT,54086.32,2026-01-13 11:40:45.0000000,Online Payment,Hyderabad,0,1,Medium
223871,C793700737,C1048855692,CASH_IN,663530.06,2026-01-02 15:30:32.0000000,Wire Transfer,Chennai,0,1,Medium
223892,C2020731564,C1412509872,CASH_IN,612346.13,2026-01-08 15:52:17.0000000,Cash Deposit,Pune,0,1,Medium
224190,C1374223697,M1913707507,PAYMENT,81437.44,2026-01-10 11:52:45.0000000,Online Payment,Delhi,0,1,Medium
224393,C86485246,C1681350294,CASH_IN,587612.69,2026-01-14 10:17:11.0000000,Cash Deposit,Ahmedabad,0,1,Medium
224446,C833839212,M1501798933,PAYMENT,75491.21,2026-01-09 01:39:01.0000000,Online Payment,Mumbai,0,1,Medium
224469,C1783119910,M97629645,PAYMENT,61219.09,2026-01-08 18:17:09.0000000,Online Payment,Kolkata,0,1,Medium
224508,C119828113,M1906885192,PAYMENT,55396.14,2026-01-13 17:07:55.0000000,Online Payment,Delhi,0,1,Medium
224691,C1189626490,M1648164321,PAYMENT,56467.50,2026-01-12 13:39:42.0000000,Online Payment,Hyderabad,0,1,Medium
224804,C1073015505,C1964099340,TRANSFER,6246545.00,2026-01-13 17:09:17.0000000,Wire Transfer,Mumbai,0,1,Medium
224914,C1277178308,C1570946952,CASH_IN,757884.69,2026-01-14 23:19:49.0000000,Cash Deposit,Mumbai,0,1,Medium
225109,C1179377567,M1308608398,PAYMENT,65600.73,2026-01-11 12:42:24.0000000,Online Payment,Ahmedabad,0,1,Medium
225134,C319817285,C1760839107,CASH_IN,551336.69,2026-01-06 12:37:41.0000000,Cash Deposit,Pune,0,1,Medium
225337,C416927073,M462619368,PAYMENT,82102.84,2026-01-17 14:58:08.0000000,Online Payment,Bangalore,0,1,Medium
225439,C1300689302,C182342660,CASH_IN,844818.63,2026-01-17 22:32:29.0000000,Cash Deposit,Bangalore,0,1,Medium
225474,C717929016,C609283413,CASH_IN,673034.44,2026-01-06 12:53:32.0000000,Cash Deposit,Mumbai,0,1,Medium
225476,C255356285,C838900069,CASH_IN,594539.88,2026-01-09 13:00:27.0000000,Cash Deposit,Pune,0,1,Medium
225544,C324475095,M1141888648,PAYMENT,67174.96,2026-01-15 11:04:29.0000000,Online Payment,Mumbai,0,1,Medium
225615,C669291151,M583183548,PAYMENT,54584.28,2026-01-14 11:47:18.0000000,Online Payment,Mumbai,0,1,Medium
225784,C675640222,C880020216,CASH_IN,581459.06,2026-01-01 17:10:22.0000000,Cash Deposit,Ahmedabad,0,1,Medium
225832,C874424735,M323733617,PAYMENT,53635.69,2026-01-14 14:55:45.0000000,Online Payment,Chennai,0,1,Medium
225948,C1242368163,M509644104,PAYMENT,55160.07,2026-01-14 17:17:10.0000000,Online Payment,Pune,0,1,Medium
226058,C1265651626,C754555473,CASH_IN,620509.38,2026-01-16 16:20:38.0000000,Cash Deposit,Pune,0,1,Medium
226156,C1336462304,M326955706,PAYMENT,62992.82,2026-01-14 10:37:09.0000000,Online Payment,Mumbai,0,1,Medium
226175,C1170525364,M285012000,PAYMENT,52484.56,2026-01-14 10:00:15.0000000,Online Payment,Kolkata,0,1,Medium
226385,C1627675958,M402057398,PAYMENT,52786.73,2026-01-10 12:25:37.0000000,Online Payment,Bangalore,0,1,Medium
226400,C609942006,M852228073,PAYMENT,52744.27,2026-01-19 10:28:55.0000000,Online Payment,Hyderabad,0,1,Medium
226430,C1902427242,M1965313402,PAYMENT,69397.60,2026-01-16 10:30:40.0000000,Online Payment,Pune,0,1,Medium
226557,C1377119691,C438460372,TRANSFER,4430420.00,2026-01-17 09:58:56.0000000,Wire Transfer,Hyderabad,0,1,Medium
226593,C41293758,M1273901067,PAYMENT,56779.19,2026-01-17 12:54:42.0000000,Online Payment,Bangalore,0,1,Medium
226697,C1288632300,M1945206915,PAYMENT,89761.03,2026-01-13 13:23:41.0000000,Online Payment,Kolkata,0,1,Medium
226720,C1626608156,M1897549477,PAYMENT,54967.36,2026-01-13 20:29:11.0000000,Online Payment,Pune,0,1,Medium
226731,C1509850462,C2134081829,CASH_IN,590858.94,2026-01-15 18:22:54.0000000,Cash Deposit,Chennai,0,1,Medium
227058,C829352235,M606996635,PAYMENT,102851.95,2026-01-12 19:18:19.0000000,Online Payment,Delhi,0,1,Medium
227079,C587660687,C599995814,CASH_IN,628285.69,2026-01-17 10:41:24.0000000,Retail Debit,Mumbai,0,1,Medium
227151,C1746496375,M302935653,PAYMENT,51543.88,2026-01-10 10:07:06.0000000,Online Payment,Hyderabad,0,1,Medium
227320,C1583369583,M430979975,PAYMENT,53460.15,2026-01-02 21:43:27.0000000,Online Payment,Mumbai,0,1,Medium
227529,C417303992,M438603487,PAYMENT,61493.13,2026-01-02 16:51:13.0000000,Online Payment,Ahmedabad,0,1,Medium
227621,C1975245911,M486767143,PAYMENT,55297.43,2026-01-08 17:33:09.0000000,Online Payment,Pune,0,1,Medium
227719,C638071114,C680875335,CASH_IN,577287.25,2026-01-07 19:45:38.0000000,Cash Deposit,Kolkata,0,1,Medium
227833,C1953188586,M894730871,PAYMENT,52210.53,2026-01-06 11:25:37.0000000,Online Payment,Ahmedabad,0,1,Medium
227888,C2123204875,M1058178740,PAYMENT,69004.13,2026-01-15 11:55:54.0000000,Online Payment,Mumbai,0,1,Medium
227898,C755727543,M868872524,PAYMENT,71568.64,2026-01-12 19:21:18.0000000,Online Payment,Ahmedabad,0,1,Medium
227992,C1215048457,M127227644,PAYMENT,66996.77,2026-01-13 10:28:47.0000000,Online Payment,Mumbai,0,1,Medium
228117,C1426660380,M388331038,PAYMENT,62182.06,2026-01-13 19:19:11.0000000,Online Payment,Kolkata,0,1,Medium
228434,C1707624323,M797956949,PAYMENT,52216.97,2026-01-15 11:49:19.0000000,Online Payment,Chennai,0,1,Medium
228484,C703029955,M771963050,PAYMENT,60269.64,2026-01-13 15:22:24.0000000,Online Payment,Ahmedabad,0,1,Medium
228715,C1470574542,M173179996,PAYMENT,55833.17,2026-01-13 22:40:55.0000000,Online Payment,Pune,0,1,Medium
228753,C682514397,M2083409647,PAYMENT,83954.81,2026-01-13 14:03:48.0000000,Online Payment,Mumbai,0,1,Medium
228910,C1219999496,C286432297,CASH_IN,569455.81,2026-01-24 15:07:13.0000000,Cash Deposit,Bangalore,0,1,Medium
228976,C1095362483,M894439481,PAYMENT,55364.66,2026-01-17 19:02:07.0000000,Online Payment,Hyderabad,0,1,Medium
229277,C950620130,M718891964,PAYMENT,56209.41,2026-01-06 14:26:50.0000000,Online Payment,Ahmedabad,0,1,Medium
229324,C884080852,C1375824861,CASH_IN,666442.69,2026-01-08 17:47:18.0000000,Cash Deposit,Delhi,0,1,Medium
229351,C421209733,C1854305896,CASH_IN,671242.38,2026-01-10 16:02:54.0000000,Cash Deposit,Hyderabad,0,1,Medium
229473,C1730521937,M1921730781,PAYMENT,56864.60,2026-01-08 11:44:16.0000000,Online Payment,Pune,0,1,Medium
229484,C1156643312,M1338863127,PAYMENT,65798.65,2026-01-16 20:49:54.0000000,Online Payment,Ahmedabad,0,1,Medium
229506,C1783676414,M1335675251,PAYMENT,52729.06,2026-01-13 12:02:33.0000000,Online Payment,Chennai,0,1,Medium
229534,C493763443,C724883034,TRANSFER,4821755.50,2026-01-15 09:34:35.0000000,Wire Transfer,Pune,0,1,Medium
229672,C1831102420,C1245034037,TRANSFER,9902479.00,2026-01-13 15:31:09.0000000,Wire Transfer,Ahmedabad,0,1,Medium
229687,C554438118,C228918840,TRANSFER,7456524.00,2026-01-13 10:55:40.0000000,Wire Transfer,Chennai,0,1,Medium
229756,C789638503,M2119425621,PAYMENT,80002.62,2026-01-13 22:26:58.0000000,Online Payment,Chennai,0,1,Medium
229778,C262943188,C100741938,TRANSFER,7400784.50,2026-01-14 16:09:16.0000000,Wire Transfer,Pune,0,1,Medium
229806,C1882804588,C886489127,CASH_IN,615795.00,2026-01-27 20:15:45.0000000,Cash Deposit,Chennai,0,1,Medium
229895,C883268055,M202804752,PAYMENT,52088.28,2026-01-14 21:32:53.0000000,Online Payment,Delhi,0,1,Medium
229976,C101439576,C787913833,CASH_IN,667728.69,2026-01-07 15:39:57.0000000,Cash Deposit,Chennai,0,1,Medium
230229,C831340055,C994497875,CASH_IN,563078.38,2026-01-06 10:40:06.0000000,Cash Deposit,Mumbai,0,1,Medium
230569,C1848583308,M155590785,PAYMENT,120339.08,2026-01-10 10:29:59.0000000,Online Payment,Mumbai,0,1,Medium
230733,C1732147952,M1312890378,PAYMENT,69259.74,2026-01-17 17:59:05.0000000,Online Payment,Ahmedabad,0,1,Medium
230834,C762977618,M892917026,PAYMENT,58445.18,2026-01-13 21:58:51.0000000,Online Payment,Kolkata,0,1,Medium
230852,C37425341,M1162679448,PAYMENT,89155.10,2026-01-17 10:46:46.0000000,Online Payment,Kolkata,0,1,Medium
230869,C779810548,M574533207,PAYMENT,60577.04,2026-01-13 17:14:26.0000000,Online Payment,Ahmedabad,0,1,Medium
230984,C1602424661,C198213026,CASH_IN,558027.31,2026-01-14 11:32:17.0000000,Cash Deposit,Mumbai,0,1,Medium
231063,C716436961,C1458391293,TRANSFER,4916894.00,2026-01-13 15:55:46.0000000,Wire Transfer,Hyderabad,0,1,Medium
231340,C527546216,M1618966558,PAYMENT,55731.53,2026-01-17 13:41:37.0000000,Online Payment,Kolkata,0,1,Medium
231364,C865860414,C186754202,TRANSFER,7593354.00,2026-01-14 18:09:21.0000000,Wire Transfer,Pune,0,1,Medium
231388,C883092010,C1295703865,CASH_IN,564769.00,2026-01-09 09:11:02.0000000,Cash Deposit,Kolkata,0,1,Medium
231577,C1294531678,M1665036659,PAYMENT,55803.41,2026-01-12 18:54:11.0000000,Online Payment,Hyderabad,0,1,Medium
231620,C21611123,M301904178,PAYMENT,55172.41,2026-01-13 14:52:00.0000000,Online Payment,Hyderabad,0,1,Medium
231660,C1671506308,C1389259354,TRANSFER,4507243.50,2026-01-15 12:53:20.0000000,Wire Transfer,Hyderabad,0,1,Medium
231671,C585827552,M1988449835,PAYMENT,74898.29,2026-01-02 12:25:43.0000000,Online Payment,Chennai,0,1,Medium
231676,C937456179,C1111110462,CASH_IN,549965.63,2026-01-10 11:16:41.0000000,Cash Deposit,Delhi,0,1,Medium
231753,C326061001,C1055507543,TRANSFER,4867085.50,2026-01-08 10:45:47.0000000,Wire Transfer,Ahmedabad,0,1,Medium
231761,C1173272953,M543100553,PAYMENT,51215.10,2026-01-11 10:57:44.0000000,Online Payment,Chennai,0,1,Medium
231763,C1217646472,M754833592,PAYMENT,58056.04,2026-01-16 23:19:12.0000000,Online Payment,Pune,0,1,Medium
231766,C1446700314,M1126038996,PAYMENT,58275.89,2026-01-17 12:54:53.0000000,Online Payment,Mumbai,0,1,Medium
231886,C1943011397,M1978181767,PAYMENT,53639.38,2026-01-13 12:11:13.0000000,Online Payment,Ahmedabad,0,1,Medium
232053,C1388499772,M1730569249,PAYMENT,70763.73,2026-01-15 10:06:01.0000000,Online Payment,Ahmedabad,0,1,Medium
232137,C1777583122,M562854972,PAYMENT,81211.85,2026-01-14 21:17:19.0000000,Online Payment,Pune,0,1,Medium
232166,C2106408157,M1609033692,PAYMENT,50696.16,2026-01-10 23:55:00.0000000,Online Payment,Mumbai,0,1,Medium
232226,C619846396,C187096591,CASH_IN,612944.69,2026-01-16 22:34:22.0000000,Cash Deposit,Mumbai,0,1,Medium
232476,C1761692046,C509121235,CASH_IN,557581.94,2026-01-11 11:32:30.0000000,Cash Deposit,Pune,0,1,Medium
232511,C699448568,M1433804449,PAYMENT,56503.79,2026-01-17 12:40:02.0000000,Online Payment,Delhi,0,1,Medium
232587,C1050401789,C558962453,CASH_IN,664303.31,2026-01-06 15:25:51.0000000,Cash Deposit,Mumbai,0,1,Medium
232639,C1402135051,M980665737,PAYMENT,109143.12,2026-01-14 10:50:55.0000000,Online Payment,Delhi,0,1,Medium
232897,C1533625626,C1852278480,CASH_IN,669734.31,2026-01-13 15:15:17.0000000,Cash Deposit,Kolkata,0,1,Medium
232930,C1780972664,M459328294,PAYMENT,72701.78,2026-01-09 23:42:17.0000000,Online Payment,Delhi,0,1,Medium
233012,C1813468793,M1366190451,PAYMENT,64666.02,2026-01-01 12:20:18.0000000,Online Payment,Ahmedabad,0,1,Medium
233038,C79165044,M592096029,PAYMENT,75095.10,2026-01-13 17:34:58.0000000,Online Payment,Chennai,0,1,Medium
233125,C1072546292,M1870754693,PAYMENT,50828.15,2026-01-14 14:06:54.0000000,Online Payment,Hyderabad,0,1,Medium
233139,C1899748774,C617704137,CASH_IN,894340.88,2026-01-17 19:11:34.0000000,Cash Deposit,Bangalore,0,1,Medium
233204,C331116530,M386924898,PAYMENT,70833.24,2026-01-10 09:31:34.0000000,Online Payment,Delhi,0,1,Medium
233233,C803099538,C752032345,CASH_IN,644672.94,2026-01-11 15:22:15.0000000,Cash Deposit,Hyderabad,0,1,Medium
233293,C450266165,C2098282684,CASH_IN,602549.31,2026-01-17 12:23:07.0000000,Cash Deposit,Chennai,0,1,Medium
233337,C1548750269,M1291226176,PAYMENT,62140.72,2026-01-17 10:56:39.0000000,Online Payment,Pune,0,1,Medium
233598,C312503641,M932956862,PAYMENT,55949.89,2026-01-17 12:59:52.0000000,Online Payment,Ahmedabad,0,1,Medium
233750,C746402526,C732215074,TRANSFER,4515662.50,2026-01-15 11:02:24.0000000,Wire Transfer,Pune,0,1,Medium
233808,C1759402299,M422454982,PAYMENT,74624.46,2026-01-02 16:45:55.0000000,Online Payment,Ahmedabad,0,1,Medium
233857,C771521308,C1139636566,CASH_IN,560039.56,2026-01-12 11:36:17.0000000,Cash Deposit,Mumbai,0,1,Medium
233869,C240881913,C1071152200,DEBIT,54134.41,2026-01-11 13:28:21.0000000,Retail Debit,Delhi,0,1,Medium
233981,C1466036828,M1027221559,PAYMENT,54188.27,2026-01-01 10:32:17.0000000,Online Payment,Bangalore,0,1,Medium
233993,C510775613,M86629570,PAYMENT,70485.77,2026-01-13 09:54:54.0000000,Online Payment,Pune,0,1,Medium
234118,C1497327203,C1506434828,CASH_IN,680348.69,2026-01-08 19:19:49.0000000,Cash Deposit,Mumbai,0,1,Medium
234131,C479927549,M1549421042,PAYMENT,59452.10,2026-01-10 10:45:14.0000000,Online Payment,Pune,0,1,Medium
234787,C1555958565,M2133657544,PAYMENT,78061.28,2026-01-06 10:42:04.0000000,Online Payment,Delhi,0,1,Medium
234800,C1872680500,C1750787180,TRANSFER,4859493.00,2026-01-13 19:04:07.0000000,Wire Transfer,Kolkata,0,1,Medium
234854,C49348125,M234184637,PAYMENT,70001.01,2026-01-17 10:27:11.0000000,Online Payment,Chennai,0,1,Medium
235075,C437905080,C1812627994,CASH_IN,792794.38,2026-01-01 15:17:49.0000000,Cash Deposit,Chennai,0,1,Medium
235086,C959856580,C540263796,CASH_IN,561254.31,2026-01-07 20:23:06.0000000,Cash Deposit,Pune,0,1,Medium
235207,C1222919902,M1958391677,PAYMENT,73654.21,2026-01-25 13:31:21.0000000,Online Payment,Pune,0,1,Medium
235226,C26056706,M1630687607,PAYMENT,57942.04,2026-01-02 18:43:12.0000000,Online Payment,Delhi,0,1,Medium
235286,C1564544888,M2004011881,PAYMENT,51000.15,2026-01-17 17:37:40.0000000,Online Payment,Chennai,0,1,Medium
235443,C1057121373,M496071200,PAYMENT,51350.95,2026-01-17 18:10:55.0000000,Online Payment,Bangalore,0,1,Medium
235494,C701278045,M327158214,PAYMENT,51874.20,2026-01-07 17:42:47.0000000,Online Payment,Hyderabad,0,1,Medium
235661,C1535123337,C1296399294,CASH_IN,610213.25,2026-01-23 17:33:05.0000000,Cash Deposit,Kolkata,0,1,Medium
235666,C461961785,M1843755671,PAYMENT,86979.18,2026-01-14 11:41:40.0000000,Online Payment,Pune,0,1,Medium
235842,C1052491425,M839424347,PAYMENT,61870.82,2026-01-14 16:37:34.0000000,Online Payment,Chennai,0,1,Medium
235962,C213891934,C648358342,CASH_IN,593870.44,2026-01-06 16:46:39.0000000,Cash Deposit,Mumbai,0,1,Medium
235972,C1612093294,C19946453,TRANSFER,9615140.00,2026-01-13 17:36:34.0000000,Wire Transfer,Delhi,0,1,Medium
236015,C468800211,M962300105,PAYMENT,55356.96,2026-01-09 21:45:45.0000000,Online Payment,Ahmedabad,0,1,Medium
236022,C2053855124,M135932378,PAYMENT,68085.33,2026-01-13 10:03:35.0000000,Online Payment,Kolkata,0,1,Medium
236048,C1678857736,C2074540190,CASH_IN,551706.75,2026-01-14 18:34:01.0000000,Cash Deposit,Bangalore,0,1,Medium
236297,C1886487116,M1982215448,PAYMENT,61099.98,2026-01-11 11:02:41.0000000,Online Payment,Pune,0,1,Medium
236326,C457395429,C1233442332,CASH_IN,624996.50,2026-01-08 12:38:10.0000000,Cash Deposit,Pune,0,1,Medium
236372,C995288493,M1866476092,PAYMENT,63329.40,2026-01-15 13:46:56.0000000,Online Payment,Hyderabad,0,1,Medium
236460,C552034847,M165701299,PAYMENT,54704.11,2026-01-01 13:58:12.0000000,Online Payment,Bangalore,0,1,Medium
236500,C467021501,M549500673,PAYMENT,113806.19,2026-01-13 15:31:03.0000000,Online Payment,Kolkata,0,1,Medium
236675,C1601596517,M917274989,PAYMENT,76996.60,2026-01-09 19:35:49.0000000,Online Payment,Chennai,0,1,Medium
236710,C908042566,M1633214040,PAYMENT,52986.59,2026-01-22 18:25:57.0000000,Online Payment,Kolkata,0,1,Medium
236808,C1163110691,M864343638,PAYMENT,85317.15,2026-01-15 11:17:41.0000000,Online Payment,Chennai,0,1,Medium
236898,C954938092,M844696694,PAYMENT,55298.71,2026-01-05 01:44:06.0000000,Online Payment,Pune,0,1,Medium
236935,C1105338459,M1131194034,PAYMENT,51600.80,2026-01-11 12:01:20.0000000,Online Payment,Chennai,0,1,Medium
236980,C1921729426,M2085562346,PAYMENT,66433.07,2026-01-10 11:26:00.0000000,Online Payment,Ahmedabad,0,1,Medium
237000,C1900734972,C879761210,CASH_IN,679340.00,2026-01-11 11:16:21.0000000,Cash Deposit,Ahmedabad,0,1,Medium
237024,C277347751,C2063469838,CASH_IN,669226.69,2026-01-15 17:03:35.0000000,Cash Deposit,Hyderabad,0,1,Medium
237056,C398052849,C1226177039,DEBIT,112762.93,2026-01-01 12:16:11.0000000,Retail Debit,Delhi,0,1,Medium
237127,C971770956,M1231574080,PAYMENT,59480.16,2026-01-15 10:52:57.0000000,Online Payment,Ahmedabad,0,1,Medium
237183,C1203708620,M763680711,PAYMENT,80597.15,2026-01-16 13:02:05.0000000,Online Payment,Pune,0,1,Medium
237327,C691200351,M1033400986,PAYMENT,50747.77,2026-01-01 06:44:31.0000000,Online Payment,Chennai,0,1,Medium
237372,C509091836,M468125661,PAYMENT,63553.18,2026-01-14 01:14:47.0000000,Online Payment,Chennai,0,1,Medium
237378,C123108971,M840959008,PAYMENT,74322.41,2026-01-13 10:06:48.0000000,Online Payment,Kolkata,0,1,Medium
237625,C1740824801,M1415824532,PAYMENT,54255.93,2026-01-12 22:43:23.0000000,Online Payment,Ahmedabad,0,1,Medium
237647,C305375908,C610980981,CASH_IN,689011.88,2026-01-17 19:01:28.0000000,Cash Deposit,Ahmedabad,0,1,Medium
237728,C888452722,M720177609,PAYMENT,52279.69,2026-01-14 12:16:09.0000000,Online Payment,Bangalore,0,1,Medium
237870,C1950427816,M2016583112,PAYMENT,60155.78,2026-01-10 09:12:47.0000000,Online Payment,Pune,0,1,Medium
237986,C2085207104,M360129544,PAYMENT,62453.85,2026-01-11 10:39:06.0000000,Online Payment,Hyderabad,0,1,Medium
238063,C659819111,M257688529,PAYMENT,60468.84,2026-01-02 20:48:46.0000000,Online Payment,Kolkata,0,1,Medium
